Date,Time,Voltage1,Current1 ,Status1,BAT %,,
12/8/2025,21:20:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:20:47,58.7,0,Discharging,,0,Discharging
12/8/2025,21:20:51,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:00,58.71,0,Discharging,,0,Discharging
12/8/2025,21:21:07,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:14,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:22,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:31,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:46,58.7,0,Discharging,,0,Discharging
12/8/2025,21:21:53,58.71,0,Discharging,,0,Discharging
12/8/2025,21:22:02,58.71,0,Discharging,,0,Discharging
12/8/2025,21:22:08,58.7,0,Discharging,,0,Discharging
12/8/2025,21:22:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:22:19,58.69,0,Discharging,,0,Discharging
12/8/2025,21:22:29,58.7,0,Discharging,,0,Discharging
12/8/2025,21:22:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:22:46,58.7,0,Discharging,,0,Discharging
12/8/2025,21:22:52,58.7,0,Discharging,,0,Discharging
12/8/2025,21:23:03,58.71,0,Discharging,,0,Discharging
12/8/2025,21:23:14,58.71,0,Discharging,,0,Discharging
12/8/2025,21:23:18,58.69,0,Discharging,,0,Discharging
12/8/2025,21:23:23,58.69,0,Discharging,,0,Discharging
12/8/2025,21:23:29,58.69,0,Discharging,,0,Discharging
12/8/2025,21:23:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:23:44,58.7,0,Discharging,,0,Discharging
12/8/2025,21:23:51,58.69,0,Discharging,,0,Discharging
12/8/2025,21:24:00,58.69,0,Discharging,,0,Discharging
12/8/2025,21:24:07,58.69,0,Discharging,,0,Discharging
12/8/2025,21:24:14,58.7,0,Discharging,,0,Discharging
12/8/2025,21:24:21,58.71,0,Discharging,,0,Discharging
12/8/2025,21:24:31,58.71,0,Discharging,,0,Discharging
12/8/2025,21:24:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:24:48,58.7,0,Discharging,,0,Discharging
12/8/2025,21:24:57,58.71,0,Discharging,,0,Discharging
12/8/2025,21:25:05,58.7,0,Discharging,,0,Discharging
12/8/2025,21:25:12,58.71,0,Discharging,,0,Discharging
12/8/2025,21:25:20,58.7,0,Discharging,,0,Discharging
12/8/2025,21:25:26,58.7,0,Discharging,,0,Discharging
12/8/2025,21:25:34,58.7,0,Discharging,,0,Discharging
12/8/2025,21:25:44,58.7,0,Discharging,,0,Discharging
12/8/2025,21:25:51,58.7,0,Discharging,,0,Discharging
12/8/2025,21:25:59,58.7,0,Discharging,,0,Discharging
12/8/2025,21:26:07,58.69,0,Discharging,,0,Discharging
12/8/2025,21:26:15,58.7,0,Discharging,,0,Discharging
12/8/2025,21:26:22,58.7,0,Discharging,,0,Discharging
12/8/2025,21:26:30,58.69,0,Discharging,,0,Discharging
12/8/2025,21:26:36,58.7,0,Discharging,,0,Discharging
12/8/2025,21:26:44,58.71,0,Discharging,,0,Discharging
12/8/2025,21:26:52,58.7,0,Discharging,,0,Discharging
12/8/2025,21:27:00,58.69,0,Discharging,,0,Discharging
12/8/2025,21:27:08,58.69,0,Discharging,,0,Discharging
12/8/2025,21:27:18,58.7,0,Discharging,,0,Discharging
12/8/2025,21:27:29,58.7,0,Discharging,,0,Discharging
12/8/2025,21:27:35,58.7,0,Discharging,,0,Discharging
12/8/2025,21:27:45,58.69,0,Discharging,,0,Discharging
12/8/2025,21:27:52,58.69,0,Discharging,,0,Discharging
12/8/2025,21:27:57,58.7,0,Discharging,,0,Discharging
12/8/2025,21:28:05,58.7,0,Discharging,,0,Discharging
12/8/2025,21:28:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:28:22,58.7,0,Discharging,,0,Discharging
12/8/2025,21:28:31,58.71,0,Discharging,,0,Discharging
12/8/2025,21:28:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:28:44,58.7,0,Discharging,,0,Discharging
12/8/2025,21:28:52,58.7,0,Discharging,,0,Discharging
12/8/2025,21:29:02,58.7,0,Discharging,,0,Discharging
12/8/2025,21:29:10,58.7,0,Discharging,,0,Discharging
12/8/2025,21:29:12,58.7,0,Discharging,,0,Discharging
12/8/2025,21:29:20,58.7,0,Discharging,,0,Discharging
12/8/2025,21:29:30,58.69,0,Discharging,,0,Discharging
12/8/2025,21:29:37,58.7,0,Discharging,,0,Discharging
12/8/2025,21:29:46,58.69,0,Discharging,,0,Discharging
12/8/2025,21:29:54,58.69,0,Discharging,,0,Discharging
12/8/2025,21:30:01,58.69,0,Discharging,,0,Discharging
12/8/2025,21:30:07,58.69,0,Discharging,,0,Discharging
12/8/2025,21:30:15,58.7,0,Discharging,,0,Discharging
12/8/2025,21:30:22,58.7,0,Discharging,,0,Discharging
12/8/2025,21:30:30,58.7,0,Discharging,,0,Discharging
12/8/2025,21:30:34,58.7,0,Discharging,,0,Discharging
12/8/2025,21:30:44,58.71,0,Discharging,,0,Discharging
12/8/2025,21:30:48,58.7,0,Discharging,,0,Discharging
12/8/2025,21:30:55,58.69,0,Discharging,,0,Discharging
12/8/2025,21:31:02,58.69,0,Discharging,,0,Discharging
12/8/2025,21:31:11,58.69,0,Discharging,,0,Discharging
12/8/2025,21:31:16,58.69,0,Discharging,,0,Discharging
12/8/2025,21:31:25,58.7,0,Discharging,,0,Discharging
12/8/2025,21:31:37,58.7,0,Discharging,,0,Discharging
12/8/2025,21:31:45,58.7,0,Discharging,,0,Discharging
12/8/2025,21:31:53,58.7,0,Discharging,,0,Discharging
12/8/2025,21:32:03,58.72,0,Discharging,,0,Discharging
12/8/2025,21:32:08,58.7,0,Discharging,,0,Discharging
12/8/2025,21:32:15,58.7,0,Discharging,,0,Discharging
12/8/2025,21:32:20,58.7,0,Discharging,,0,Discharging
12/8/2025,21:32:25,58.7,0,Discharging,,0,Discharging
12/8/2025,21:32:33,58.69,0,Discharging,,0,Discharging
12/8/2025,21:32:41,58.69,0,Discharging,,0,Discharging
12/8/2025,21:32:52,58.69,0,Discharging,,0,Discharging
12/8/2025,21:32:56,58.7,0,Discharging,,0,Discharging
12/8/2025,21:33:05,58.69,0,Discharging,,0,Discharging
12/8/2025,21:33:10,58.68,0,Discharging,,0,Discharging
12/8/2025,21:33:17,58.69,0,Discharging,,0,Discharging
12/8/2025,21:33:25,58.69,0,Discharging,,0,Discharging
12/8/2025,21:33:32,58.69,0,Discharging,,0,Discharging
12/8/2025,21:33:43,58.68,0,Discharging,,0,Discharging
12/8/2025,21:33:48,58.68,0,Discharging,,0,Discharging
12/8/2025,21:33:56,58.7,0,Discharging,,0,Discharging
12/8/2025,21:34:06,58.7,0,Discharging,,0,Discharging
12/8/2025,21:34:16,58.69,0,Discharging,,0,Discharging
12/8/2025,21:34:25,58.69,0,Discharging,,0,Discharging
12/8/2025,21:34:30,58.7,0,Discharging,,0,Discharging
12/8/2025,21:34:41,58.7,0,Discharging,,0,Discharging
12/8/2025,21:34:48,58.69,0,Discharging,,0,Discharging
12/8/2025,21:34:52,58.69,0,Discharging,,0,Discharging
12/8/2025,21:35:01,58.69,0,Discharging,,0,Discharging
12/8/2025,21:35:10,58.7,0,Discharging,,0,Discharging
12/8/2025,21:35:18,58.7,0,Discharging,,0,Discharging
12/8/2025,21:35:26,58.7,0,Discharging,,0,Discharging
12/8/2025,21:35:34,58.7,0,Discharging,,0,Discharging
12/8/2025,21:35:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:35:49,58.7,0,Discharging,,0,Discharging
12/8/2025,21:35:56,58.71,0,Discharging,,0,Discharging
12/8/2025,21:36:09,58.71,0,Discharging,,0,Discharging
12/8/2025,21:36:11,58.7,0,Discharging,,0,Discharging
12/8/2025,21:36:21,58.7,0,Discharging,,0,Discharging
12/8/2025,21:36:27,58.7,0,Discharging,,0,Discharging
12/8/2025,21:36:33,58.71,0,Discharging,,0,Discharging
12/8/2025,21:36:37,58.72,0,Discharging,,0,Discharging
12/8/2025,21:36:44,58.71,0,Discharging,,0,Discharging
12/8/2025,21:36:56,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:02,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:08,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:15,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:20,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:30,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:36,58.69,0,Discharging,,0,Discharging
12/8/2025,21:37:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:37:48,58.68,0,Discharging,,0,Discharging
12/8/2025,21:37:57,58.69,0,Discharging,,0,Discharging
12/8/2025,21:38:04,58.69,0,Discharging,,0,Discharging
12/8/2025,21:38:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:38:17,58.71,0,Discharging,,0,Discharging
12/8/2025,21:38:25,58.69,0,Discharging,,0,Discharging
12/8/2025,21:38:33,58.7,0,Discharging,,0,Discharging
12/8/2025,21:38:40,58.69,0,Discharging,,0,Discharging
12/8/2025,21:38:47,58.7,0,Discharging,,0,Discharging
12/8/2025,21:38:56,58.69,0,Discharging,,0,Discharging
12/8/2025,21:39:04,58.69,0,Discharging,,0,Discharging
12/8/2025,21:39:09,58.7,0,Discharging,,0,Discharging
12/8/2025,21:39:16,58.69,0,Discharging,,0,Discharging
12/8/2025,21:39:26,58.7,0,Discharging,,0,Discharging
12/8/2025,21:39:32,58.7,0,Discharging,,0,Discharging
12/8/2025,21:39:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:39:42,58.7,0,Discharging,,0,Discharging
12/8/2025,21:39:50,58.7,0,Discharging,,0,Discharging
12/8/2025,21:39:58,58.7,0,Discharging,,0,Discharging
12/8/2025,21:40:07,58.7,0,Discharging,,0,Discharging
12/8/2025,21:40:14,58.7,0,Discharging,,0,Discharging
12/8/2025,21:40:18,58.7,0,Discharging,,0,Discharging
12/8/2025,21:40:27,58.69,0,Discharging,,0,Discharging
12/8/2025,21:40:33,58.7,0,Discharging,,0,Discharging
12/8/2025,21:40:40,58.69,0,Discharging,,0,Discharging
12/8/2025,21:40:46,58.68,0,Discharging,,0,Discharging
12/8/2025,21:40:53,58.69,0,Discharging,,0,Discharging
12/8/2025,21:40:56,58.68,0,Discharging,,0,Discharging
12/8/2025,21:41:05,58.69,0,Discharging,,0,Discharging
12/8/2025,21:41:11,58.7,0,Discharging,,0,Discharging
12/8/2025,21:41:18,58.7,0,Discharging,,0,Discharging
12/8/2025,21:41:22,58.7,0,Discharging,,0,Discharging
12/8/2025,21:41:30,58.7,0,Discharging,,0,Discharging
12/8/2025,21:41:37,58.7,0,Discharging,,0,Discharging
12/8/2025,21:41:42,58.7,0,Discharging,,0,Discharging
12/8/2025,21:41:49,58.7,0,Discharging,,0,Discharging
12/8/2025,21:42:00,58.7,0,Discharging,,0,Discharging
12/8/2025,21:42:06,58.7,0,Discharging,,0,Discharging
12/8/2025,21:42:09,58.7,0,Discharging,,0,Discharging
12/8/2025,21:42:18,58.7,0,Discharging,,0,Discharging
12/8/2025,21:42:24,58.68,0,Discharging,,0,Discharging
12/8/2025,21:42:33,58.69,0,Discharging,,0,Discharging
12/8/2025,21:42:38,58.69,0,Discharging,,0,Discharging
12/8/2025,21:42:46,58.69,0,Discharging,,0,Discharging
12/8/2025,21:42:54,58.7,0,Discharging,,0,Discharging
12/8/2025,21:43:00,58.69,0,Discharging,,0,Discharging
12/8/2025,21:43:08,58.7,0,Discharging,,0,Discharging
12/8/2025,21:43:14,58.69,0,Discharging,,0,Discharging
12/8/2025,21:43:21,58.7,0,Discharging,,0,Discharging
12/8/2025,21:43:29,58.7,0,Discharging,,0,Discharging
12/8/2025,21:43:36,58.7,0,Discharging,,0,Discharging
12/8/2025,21:43:43,58.7,0,Discharging,,0,Discharging
12/8/2025,21:43:51,58.69,0,Discharging,,0,Discharging
12/8/2025,21:43:58,58.7,0,Discharging,,0,Discharging
12/8/2025,21:44:05,58.69,0,Discharging,,0,Discharging
12/8/2025,21:44:12,58.69,0,Discharging,,0,Discharging
12/8/2025,21:44:20,58.68,0,Discharging,,0,Discharging
12/8/2025,21:44:27,58.69,0,Discharging,,0,Discharging
12/8/2025,21:44:33,58.7,0,Discharging,,0,Discharging
12/8/2025,21:44:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:44:48,58.7,0,Discharging,,0,Discharging
12/8/2025,21:44:54,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:02,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:09,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:16,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:24,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:31,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:45,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:52,58.7,0,Discharging,,0,Discharging
12/8/2025,21:45:59,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:07,58.7,0,Discharging,,0,Discharging
12/8/2025,21:46:14,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:22,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:29,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:37,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:42,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:50,58.69,0,Discharging,,0,Discharging
12/8/2025,21:46:56,58.69,0,Discharging,,0,Discharging
12/8/2025,21:47:04,58.69,0,Discharging,,0,Discharging
12/8/2025,21:47:13,58.69,0,Discharging,,0,Discharging
12/8/2025,21:47:19,58.68,0,Discharging,,0,Discharging
12/8/2025,21:47:27,58.68,0,Discharging,,0,Discharging
12/8/2025,21:47:32,58.68,0,Discharging,,0,Discharging
12/8/2025,21:47:40,58.69,0,Discharging,,0,Discharging
12/8/2025,21:47:47,58.7,0,Discharging,,0,Discharging
12/8/2025,21:47:57,58.69,0,Discharging,,0,Discharging
12/8/2025,21:48:05,58.7,0,Discharging,,0,Discharging
12/8/2025,21:48:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:48:18,58.69,0,Discharging,,0,Discharging
12/8/2025,21:48:25,58.7,0,Discharging,,0,Discharging
12/8/2025,21:48:33,58.7,0,Discharging,,0,Discharging
12/8/2025,21:48:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:48:48,58.71,0,Discharging,,0,Discharging
12/8/2025,21:48:56,58.72,0,Discharging,,0,Discharging
12/8/2025,21:49:04,58.71,0,Discharging,,0,Discharging
12/8/2025,21:49:12,58.72,0,Discharging,,0,Discharging
12/8/2025,21:49:20,58.7,0,Discharging,,0,Discharging
12/8/2025,21:49:26,58.7,0,Discharging,,0,Discharging
12/8/2025,21:49:33,58.7,0,Discharging,,0,Discharging
12/8/2025,21:49:38,58.69,0,Discharging,,0,Discharging
12/8/2025,21:49:46,58.7,0,Discharging,,0,Discharging
12/8/2025,21:49:54,58.7,0,Discharging,,0,Discharging
12/8/2025,21:50:00,58.69,0,Discharging,,0,Discharging
12/8/2025,21:50:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:50:17,58.7,0,Discharging,,0,Discharging
12/8/2025,21:50:23,58.69,0,Discharging,,0,Discharging
12/8/2025,21:50:31,58.69,0,Discharging,,0,Discharging
12/8/2025,21:50:39,58.69,0,Discharging,,0,Discharging
12/8/2025,21:50:47,58.7,0,Discharging,,0,Discharging
12/8/2025,21:50:54,58.7,0,Discharging,,0,Discharging
12/8/2025,21:51:00,58.71,0,Discharging,,0,Discharging
12/8/2025,21:51:05,58.71,0,Discharging,,0,Discharging
12/8/2025,21:51:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:51:20,58.7,0,Discharging,,0,Discharging
12/8/2025,21:51:27,58.7,0,Discharging,,0,Discharging
12/8/2025,21:51:34,58.7,0,Discharging,,0,Discharging
12/8/2025,21:51:41,58.7,0,Discharging,,0,Discharging
12/8/2025,21:51:50,58.69,0,Discharging,,0,Discharging
12/8/2025,21:51:55,58.69,0,Discharging,,0,Discharging
12/8/2025,21:52:06,58.7,0,Discharging,,0,Discharging
12/8/2025,21:52:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:52:23,58.7,0,Discharging,,0,Discharging
12/8/2025,21:52:28,58.7,0,Discharging,,0,Discharging
12/8/2025,21:52:35,58.71,0,Discharging,,0,Discharging
12/8/2025,21:52:43,58.7,0,Discharging,,0,Discharging
12/8/2025,21:52:52,58.71,0,Discharging,,0,Discharging
12/8/2025,21:53:00,58.7,0,Discharging,,0,Discharging
12/8/2025,21:53:08,58.7,0,Discharging,,0,Discharging
12/8/2025,21:53:14,58.7,0,Discharging,,0,Discharging
12/8/2025,21:53:21,58.7,0,Discharging,,0,Discharging
12/8/2025,21:53:27,58.7,0,Discharging,,0,Discharging
12/8/2025,21:53:33,58.7,0,Discharging,,0,Discharging
12/8/2025,21:53:42,58.71,0,Discharging,,0,Discharging
12/8/2025,21:53:51,58.72,0,Discharging,,0,Discharging
12/8/2025,21:53:56,58.71,0,Discharging,,0,Discharging
12/8/2025,21:54:04,58.7,0,Discharging,,0,Discharging
12/8/2025,21:54:11,58.7,0,Discharging,,0,Discharging
12/8/2025,21:54:19,58.7,0,Discharging,,0,Discharging
12/8/2025,21:54:26,58.7,0,Discharging,,0,Discharging
12/8/2025,21:54:37,58.69,0,Discharging,,0,Discharging
12/8/2025,21:54:44,58.7,0,Discharging,,0,Discharging
12/8/2025,21:54:53,58.7,0,Discharging,,0,Discharging
12/8/2025,21:54:58,58.7,0,Discharging,,0,Discharging
12/8/2025,21:55:06,58.7,0,Discharging,,0,Discharging
12/8/2025,21:55:13,58.7,0,Discharging,,0,Discharging
12/8/2025,21:55:21,58.7,0,Discharging,,0,Discharging
12/8/2025,21:55:28,58.7,0,Discharging,,0,Discharging
12/8/2025,21:55:36,58.7,0,Discharging,,0,Discharging
12/8/2025,21:55:45,58.71,0,Discharging,,0,Discharging
12/8/2025,21:55:53,58.72,0,Discharging,,0,Discharging
12/8/2025,21:56:00,58.7,0,Discharging,,0,Discharging
12/8/2025,21:56:08,58.7,0,Discharging,,0,Discharging
12/8/2025,21:56:15,58.7,0,Discharging,,0,Discharging
12/8/2025,21:56:23,58.71,0,Discharging,,0,Discharging
12/8/2025,21:56:30,58.68,0,Discharging,,0,Discharging
12/8/2025,21:56:38,58.69,0,Discharging,,0,Discharging
12/8/2025,21:56:48,58.71,0,Discharging,,0,Discharging
12/8/2025,21:56:54,58.71,0,Discharging,,0,Discharging
12/8/2025,21:57:01,58.7,0,Discharging,,0,Discharging
12/8/2025,21:57:09,58.7,0,Discharging,,0,Discharging
12/8/2025,21:57:17,58.69,0,Discharging,,0,Discharging
12/8/2025,21:57:24,58.7,0,Discharging,,0,Discharging
12/8/2025,21:57:30,58.7,0,Discharging,,0,Discharging
12/8/2025,21:57:35,58.7,0,Discharging,,0,Discharging
12/8/2025,21:57:43,58.69,0,Discharging,,0,Discharging
12/8/2025,21:57:51,58.69,0,Discharging,,0,Discharging
12/8/2025,21:57:59,58.69,0,Discharging,,0,Discharging
12/8/2025,21:58:05,58.7,0,Discharging,,0,Discharging
12/8/2025,21:58:09,58.7,0,Discharging,,0,Discharging
12/8/2025,21:58:16,58.69,0,Discharging,,0,Discharging
12/8/2025,21:58:21,58.69,0,Discharging,,0,Discharging
12/8/2025,21:58:30,58.7,0,Discharging,,0,Discharging
12/8/2025,21:58:38,58.7,0,Discharging,,0,Discharging
12/8/2025,21:58:46,58.7,0,Discharging,,0,Discharging
12/8/2025,21:58:51,58.71,0,Discharging,,0,Discharging
12/8/2025,21:58:59,58.69,0,Discharging,,0,Discharging
12/8/2025,21:59:06,58.68,0,Discharging,,0,Discharging
12/8/2025,21:59:17,58.7,0,Discharging,,0,Discharging
12/8/2025,21:59:25,58.69,0,Discharging,,0,Discharging
12/8/2025,21:59:32,58.69,0,Discharging,,0,Discharging
12/8/2025,21:59:40,58.7,0,Discharging,,0,Discharging
12/8/2025,21:59:47,58.69,0,Discharging,,0,Discharging
12/8/2025,21:59:55,58.7,0,Discharging,,0,Discharging
12/8/2025,22:00:03,58.69,0,Discharging,,0,Discharging
12/8/2025,22:00:11,58.7,0,Discharging,,0,Discharging
12/8/2025,22:00:18,58.69,0,Discharging,,0,Discharging
12/8/2025,22:00:25,58.7,0,Discharging,,0,Discharging
12/8/2025,22:00:32,58.69,0,Discharging,,0,Discharging
12/8/2025,22:00:37,58.7,0,Discharging,,0,Discharging
12/8/2025,22:00:44,58.7,0,Discharging,,0,Discharging
12/8/2025,22:00:51,58.7,0,Discharging,,0,Discharging
12/8/2025,22:00:59,58.7,0,Discharging,,0,Discharging
12/8/2025,22:01:06,58.7,0,Discharging,,0,Discharging
12/8/2025,22:01:12,58.7,0,Discharging,,0,Discharging
12/8/2025,22:01:20,58.7,0,Discharging,,0,Discharging
12/8/2025,22:01:28,58.7,0,Discharging,,0,Discharging
12/8/2025,22:01:41,58.69,0,Discharging,,0,Discharging
12/8/2025,22:01:45,58.69,0,Discharging,,0,Discharging
12/8/2025,22:01:52,58.7,0,Discharging,,0,Discharging
12/8/2025,22:01:58,58.7,0,Discharging,,0,Discharging
12/8/2025,22:02:04,58.7,0,Discharging,,0,Discharging
12/8/2025,22:02:10,58.7,0,Discharging,,0,Discharging
12/8/2025,22:02:17,58.7,0,Discharging,,0,Discharging
12/8/2025,22:02:21,58.69,0,Discharging,,0,Discharging
12/8/2025,22:02:32,58.68,0,Discharging,,0,Discharging
12/8/2025,22:02:38,58.69,0,Discharging,,0,Discharging
12/8/2025,22:02:46,58.7,0,Discharging,,0,Discharging
12/8/2025,22:02:51,58.69,0,Discharging,,0,Discharging
12/8/2025,22:02:55,58.69,0,Discharging,,0,Discharging
12/8/2025,22:03:05,58.69,0,Discharging,,0,Discharging
12/8/2025,22:03:10,58.7,0,Discharging,,0,Discharging
12/8/2025,22:03:18,58.7,0,Discharging,,0,Discharging
12/8/2025,22:03:30,58.7,0,Discharging,,0,Discharging
12/8/2025,22:03:34,58.69,0,Discharging,,0,Discharging
12/8/2025,22:03:41,58.69,0,Discharging,,0,Discharging
12/8/2025,22:03:50,58.69,0,Discharging,,0,Discharging
12/8/2025,22:03:57,58.7,0,Discharging,,0,Discharging
12/8/2025,22:04:04,58.7,0,Discharging,,0,Discharging
12/8/2025,22:04:14,58.72,0,Discharging,,0,Discharging
12/8/2025,22:04:20,58.71,0,Discharging,,0,Discharging
12/8/2025,22:04:28,58.7,0,Discharging,,0,Discharging
12/8/2025,22:04:40,58.69,0,Discharging,,0,Discharging
12/8/2025,22:04:45,58.69,0,Discharging,,0,Discharging
12/8/2025,22:04:52,58.7,0,Discharging,,0,Discharging
12/8/2025,22:05:01,58.7,0,Discharging,,0,Discharging
12/8/2025,22:05:08,58.69,0,Discharging,,0,Discharging
12/8/2025,22:05:11,58.7,0,Discharging,,0,Discharging
12/8/2025,22:05:22,58.7,0,Discharging,,0,Discharging
12/8/2025,22:05:30,58.69,0,Discharging,,0,Discharging
12/8/2025,22:05:34,58.69,0,Discharging,,0,Discharging
12/8/2025,22:05:40,58.7,0,Discharging,,0,Discharging
12/8/2025,22:05:47,58.7,0,Discharging,,0,Discharging
12/8/2025,22:05:53,58.69,0,Discharging,,0,Discharging
12/8/2025,22:06:01,58.7,0,Discharging,,0,Discharging
12/8/2025,22:06:04,58.7,0,Discharging,,0,Discharging
12/8/2025,22:06:12,58.69,0,Discharging,,0,Discharging
12/8/2025,22:06:21,58.7,0,Discharging,,0,Discharging
12/8/2025,22:06:24,58.69,0,Discharging,,0,Discharging
12/8/2025,22:06:32,58.69,0,Discharging,,0,Discharging
12/8/2025,22:06:41,58.7,0,Discharging,,0,Discharging
12/8/2025,22:06:52,58.69,0,Discharging,,0,Discharging
12/8/2025,22:06:58,58.68,0,Discharging,,0,Discharging
12/8/2025,22:07:04,58.68,0,Discharging,,0,Discharging
12/8/2025,22:07:11,58.68,0,Discharging,,0,Discharging
12/8/2025,22:07:15,58.68,0,Discharging,,0,Discharging
12/8/2025,22:07:26,58.69,0,Discharging,,0,Discharging
12/8/2025,22:07:32,58.69,0,Discharging,,0,Discharging
12/8/2025,22:07:37,58.7,0,Discharging,,0,Discharging
12/8/2025,22:07:46,58.7,0,Discharging,,0,Discharging
12/8/2025,22:07:51,58.7,0,Discharging,,0,Discharging
12/8/2025,22:08:00,58.7,0,Discharging,,0,Discharging
12/8/2025,22:08:10,58.7,0,Discharging,,0,Discharging
12/8/2025,22:08:20,58.68,0,Discharging,,0,Discharging
12/8/2025,22:08:27,58.69,0,Discharging,,0,Discharging
12/8/2025,22:08:36,58.69,0,Discharging,,0,Discharging
12/8/2025,22:08:46,58.7,0,Discharging,,0,Discharging
12/8/2025,22:08:50,58.7,0,Discharging,,0,Discharging
12/8/2025,22:08:59,58.7,0,Discharging,,0,Discharging
12/8/2025,22:09:09,58.7,0,Discharging,,0,Discharging
12/8/2025,22:09:16,58.7,0,Discharging,,0,Discharging
12/8/2025,22:09:26,58.69,0,Discharging,,0,Discharging
12/8/2025,22:09:37,58.71,0,Discharging,,0,Discharging
12/8/2025,22:09:44,58.71,0,Discharging,,0,Discharging
12/8/2025,22:09:48,58.69,0,Discharging,,0,Discharging
12/8/2025,22:09:55,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:04,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:12,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:21,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:30,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:36,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:40,58.69,0,Discharging,,0,Discharging
12/8/2025,22:10:51,58.7,0,Discharging,,0,Discharging
12/8/2025,22:10:57,58.69,0,Discharging,,0,Discharging
12/8/2025,22:11:03,58.7,0,Discharging,,0,Discharging
12/8/2025,22:11:09,58.68,0,Discharging,,0,Discharging
12/8/2025,22:11:14,58.69,0,Discharging,,0,Discharging
12/8/2025,22:11:25,58.7,0,Discharging,,0,Discharging
12/8/2025,22:11:31,58.7,0,Discharging,,0,Discharging
12/8/2025,22:11:37,58.7,0,Discharging,,0,Discharging
12/8/2025,22:11:43,58.7,0,Discharging,,0,Discharging
12/8/2025,22:11:51,58.7,0,Discharging,,0,Discharging
12/8/2025,22:11:56,58.7,0,Discharging,,0,Discharging
12/8/2025,22:12:02,58.7,0,Discharging,,0,Discharging
12/8/2025,22:12:08,58.7,0,Discharging,,0,Discharging
12/8/2025,22:12:14,58.7,0,Discharging,,0,Discharging
12/8/2025,22:12:27,58.7,0,Discharging,,0,Discharging
12/8/2025,22:12:34,58.71,0,Discharging,,0,Discharging
12/8/2025,22:12:39,58.7,0,Discharging,,0,Discharging
12/8/2025,22:12:46,58.71,0,Discharging,,0,Discharging
12/8/2025,22:12:51,58.7,0,Discharging,,0,Discharging
12/8/2025,22:13:00,58.69,0,Discharging,,0,Discharging
12/8/2025,22:13:06,58.69,0,Discharging,,0,Discharging
12/8/2025,22:13:13,58.68,0,Discharging,,0,Discharging
12/8/2025,22:13:19,58.69,0,Discharging,,0,Discharging
12/8/2025,22:13:25,58.68,0,Discharging,,0,Discharging
12/8/2025,22:13:29,58.68,0,Discharging,,0,Discharging
12/8/2025,22:13:38,58.68,0,Discharging,,0,Discharging
12/8/2025,22:13:43,58.68,0,Discharging,,0,Discharging
12/8/2025,22:13:51,58.69,0,Discharging,,0,Discharging
